SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,LATITUDE,LONGITUDE,Location
Vacant/Abandoned Building,17-00339330,01/19/2017,Front,,Boarded,,Vacant,false,false,6125,S,CHAMPLAIN,AVE,60637,1181619.89466713,1864539.76138898,20,3,42,41.78353065195235,-87.60965851578202,"(41.78353065195235, -87.60965851578202)"
Vacant/Abandoned Building,17-00340857,01/19/2017,Front,,Open,,Vacant,true,false,6664,S,HARTWELL,AVE,60637,1178412.45262327,1861083.59370804,20,3,69,41.77412005008803,-87.62152290320302,"(41.77412005008803, -87.62152290320302)"
Vacant/Abandoned Building,17-00339217,01/19/2017,Front,,Open,ROOF,Vacant,false,false,11338,S,NORMAL,AVE,60628,1174991.76041312,1829713.13980308,34,22,49,41.688112370169144,-87.6349954640337,"(41.688112370169144, -87.6349954640337)"
Vacant/Abandoned Building,17-00337148,01/19/2017,Front,,Open,FRONT,Vacant,true,false,7801,S,UNION,AVE,60620,1172986.71356718,1853145.70597247,6,6,71,41.75245903397721,-87.64164653602171,"(41.75245903397721, -87.64164653602171)"
Vacant/Abandoned Building,17-00355572,01/20/2017,Front,,Open,,Vacant,false,false,246,W,61ST,ST,60621,1175533.9329226,1864515.59008174,20,7,68,41.78360271411824,-87.63197233808071,"(41.78360271411824, -87.63197233808071)"
Vacant/Abandoned Building,17-00356239,01/20/2017,Rear,,Open,FRONT AND BACK,Vacant,false,true,1507,E,71ST,PL,60619,1187511.52819649,1857884.12580483,7,3,43,41.765128929060864,-87.5882694419156,"(41.765128929060864, -87.5882694419156)"
Vacant/Abandoned Building,17-00359538,01/20/2017,Front,,Boarded,NO,Vacant,true,false,12620,S,WALLACE,ST,60628,1174611.33501637,1821125.05010457,9,5,53,41.66455373117738,-87.63664237802104,"(41.66455373117738, -87.63664237802104)"
Vacant/Abandoned Building,17-00359853,01/20/2017,Front,,Open,FRONT,Vacant,false,true,8522,S,ESCANABA,AVE,60617,1196964.44730575,1849023.18581092,10,4,46,41.74058395444159,-87.5539166031601,"(41.74058395444159, -87.5539166031601)"
Vacant/Abandoned Building,17-00365241,01/20/2017,Front,,Open,"REAR DOOR, AND GARAGE",Vacant,false,true,2935,W,WARREN,BLVD,60612,1156814.5018662,1900212.94529477,27,12,27,41.8819590621502,-87.69963918510999,"(41.8819590621502, -87.69963918510999)"
Vacant/Abandoned Building,17-00352635,01/20/2017,Front,,Open,FRONT,Vacant,false,false,8214,S,LOOMIS,BLVD,60620,1168426.94207522,1850284.99600555,21,6,71,41.74470823023526,-87.65843839139106,"(41.74470823023526, -87.65843839139106)"
Vacant/Abandoned Building,17-00352637,01/20/2017,Front,,Open,FRONT,Vacant,false,true,8214,S,LOOMIS,BLVD,60620,1168426.94207522,1850284.99600555,21,6,71,41.74470823023526,-87.65843839139106,"(41.74470823023526, -87.65843839139106)"
Vacant/Abandoned Building,17-00354875,01/20/2017,Front,,Open,FRONT & REAR,Vacant,true,false,9144,S,EGGLESTON,AVE,60620,1174888.52999968,1844268.48996876,21,22,73,41.72805664461016,-87.6349412150543,"(41.72805664461016, -87.6349412150543)"
Vacant/Abandoned Building,17-00355420,01/20/2017,Garage,,Open,GARAGE DOOR,Vacant,false,false,1315,N,MONITOR,AVE,60651,1137112.89256987,1908158.32453135,29,25,25,41.90413861156925,-87.77179324041408,"(41.90413861156925, -87.77179324041408)"
Vacant/Abandoned Building,17-00353763,01/20/2017,Front,,Open,FRONT,Vacant,false,true,2857,W,WARREN,BLVD,60612,1157335.6018662,1900224.14529477,27,12,27,41.88197922138148,-87.69772540216383,"(41.88197922138148, -87.69772540216383)"
Vacant/Abandoned Building,17-00376666,01/21/2017,Front,,Open,,Vacant,false,false,958,N,KEYSTONE,AVE,60651,1149212.77360818,1906093.9550182,37,11,23,41.89824782034226,-87.72740033689549,"(41.89824782034226, -87.72740033689549)"
Vacant/Abandoned Building,17-00376974,01/21/2017,Front,,Open,"WINDOWS ARE OUT,",Vacant,true,true,7125,S,EMERALD,AVE,60621,1172576.90988802,1857627.17373011,6,7,68,41.76476577050063,-87.64301650590717,"(41.76476577050063, -87.64301650590717)"
Vacant/Abandoned Building,17-00378647,01/21/2017,Front,,Boarded,,Vacant,false,false,100,W,MARQUETTE,RD,60621,1176770.43730935,1860555.03141855,6,7,69,41.772706754657406,-87.62755808226191,"(41.772706754657406, -87.62755808226191)"
Vacant/Abandoned Building,17-00373589,01/21/2017,Front,,Open,,Vacant,false,true,9235,S,BRANDON,AVE,60617,1198931.24302133,1844331.45802366,10,4,46,41.72766038581439,-87.54686770538983,"(41.72766038581439, -87.54686770538983)"
Vacant/Abandoned Building,17-00389527,01/22/2017,Rear,,Open,,Vacant,false,true,7933,S,DANTE,AVE,60619,1187230.2700887,1852675.02999924,8,4,45,41.7508413687313,-87.5894654145728,"(41.7508413687313, -87.5894654145728)"
Vacant/Abandoned Building,17-00390835,01/22/2017,Rear,,Open,,Vacant,false,true,10500,S,SACRAMENTO,AVE,60655,1158131.62079934,1834854.60002957,19,22,74,41.70257997616977,-87.69658029180144,"(41.70257997616977, -87.69658029180144)"
Vacant/Abandoned Building,17-00410887,01/23/2017,Front,,Open,ALL AROUND,Vacant,false,true,6552,S,ROSS,AVE,60621,1176072.55599472,1861889.99820934,20,7,68,41.776385736842,-87.6300762948677,"(41.776385736842, -87.6300762948677)"
Vacant/Abandoned Building,17-00404503,01/23/2017,Front,,Open,FRONT WINDOWS BROKEN,Vacant,false,false,9949,S,YATES,AVE,60617,1194134.1269269,1839474.09709144,7,4,51,41.7144502582508,-87.56459885558546,"(41.7144502582508, -87.56459885558546)"
Vacant/Abandoned Building,17-00412625,01/23/2017,Front,,Open,,Vacant,false,false,2231,E,67TH,ST,60649,1192167.04020631,1860978.45531829,5,3,43,41.77350807743647,-87.57110538932083,"(41.77350807743647, -87.57110538932083)"
Vacant/Abandoned Building,17-00410155,01/23/2017,,,,,,,,1418,S,SAWYER,AVE,60623,1154926.01988927,1893000.91413115,24,10,29,41.8622065456948,-87.7067670065669,"(41.8622065456948, -87.7067670065669)"
Vacant/Abandoned Building,17-00414028,01/23/2017,Front,,Open,FRONT AND REAR,Vacant,false,true,2009,W,21ST,ST,60608,1163297.87726776,1890075.97233083,25,12,31,41.854008453327815,-87.67611729149391,"(41.854008453327815, -87.67611729149391)"
Vacant/Abandoned Building,17-00408500,01/23/2017,Front,,Open,FRONT AND BACK DOORS,Vacant,false,false,6012,S,MAY,ST,60621,1169680.42490049,1864926.76850407,16,7,68,41.78486005277352,-87.65342138948643,"(41.78486005277352, -87.65342138948643)"
Vacant/Abandoned Building,17-00410439,01/23/2017,Front,,Boarded,,Vacant,true,true,4336,S,WASHTENAW,AVE,60632,1159089.00250513,1875801.47671879,15,9,58,41.814924952099446,-87.691956707083,"(41.814924952099446, -87.691956707083)"
Vacant/Abandoned Building,17-00412959,01/23/2017,Rear,,Boarded,REAR GATE,Vacant,false,true,918,N,DRAKE,AVE,60651,1152545.34452456,1905891.39942907,27,11,23,41.89762674794639,-87.71516534586122,"(41.89762674794639, -87.71516534586122)"
Vacant/Abandoned Building,17-00412377,01/23/2017,,,,,,,,10941,S,EDBROOKE,AVE,60628,1179187.64370458,1832444.20061758,9,5,49,41.69551242455924,-87.61955191177877,"(41.69551242455924, -87.61955191177877)"
Vacant/Abandoned Building,17-00417657,01/23/2017,Front,,Open,WINDOWS - DOORS,Vacant,false,true,11,E,116TH,ST,60628,1178457.76772121,1827713.49941193,9,5,53,41.682547258267626,-87.62236717072196,"(41.682547258267626, -87.62236717072196)"
Vacant/Abandoned Building,17-00429908,01/24/2017,Front,,Open,,Vacant,false,false,6511,S,JUSTINE,ST,60636,1167125.61787888,1861549.7018298,16,7,67,41.7756480141153,-87.66288493610436,"(41.7756480141153, -87.66288493610436)"
Vacant/Abandoned Building,17-00432568,01/24/2017,Garage,,Open,GARAGE ONLY,Occupied,true,true,5835,S,NEW ENGLAND,AVE,60638,1131397.41367705,1865070.63832731,13,8,56,41.78599983495212,-87.79378241943317,"(41.78599983495212, -87.79378241943317)"
Vacant/Abandoned Building,17-00428451,01/24/2017,Front,,Open,,Vacant,false,false,6548,S,SANGAMON,ST,60621,1171102.08859239,1861409.01852288,6,7,68,41.77517596698362,-87.6483117225673,"(41.77517596698362, -87.6483117225673)"
Vacant/Abandoned Building,17-00437114,01/24/2017,Front,,Open,ALL DOORS AND WINDOWS,Vacant,false,false,2517,W,63RD,ST,60629,1160604.22306854,1862798.92338313,16,8,66,41.77921308116708,-87.68675738327241,"(41.77921308116708, -87.68675738327241)"
Vacant/Abandoned Building,17-00431741,01/24/2017,Front,,Boarded,,Vacant,false,false,8741,S,COLFAX,AVE,60617,1195007.400015,1847518.29990621,7,4,46,41.736502837023814,-87.56113635234719,"(41.736502837023814, -87.56113635234719)"
Vacant/Abandoned Building,17-00432451,01/24/2017,Front,,Open,,Occupied,false,true,5234,S,SANGAMON,ST,60609,1170866.11007381,1870111.11612206,20,9,61,41.79906067221538,-87.64892285013372,"(41.79906067221538, -87.64892285013372)"
Vacant/Abandoned Building,17-00436540,01/24/2017,Front,,Open,BACK,Vacant,false,false,7931,S,DANTE,AVE,,1187229.9700887,1852688.42999924,8,4,45,41.75087814673552,-87.5894660893678,"(41.75087814673552, -87.5894660893678)"
Vacant/Abandoned Building,17-00440421,01/24/2017,Rear,,Boarded,,Vacant,false,true,7725,S,PHILLIPS,AVE,60649,1193870.77051152,1854218.58558084,7,4,43,41.75491688773976,-87.56508133961086,"(41.75491688773976, -87.56508133961086)"
Vacant/Abandoned Building,17-00430113,01/24/2017,Front,,Open,FRONT,Vacant,false,true,1323,W,49TH,PL,60609,1168343.35803321,1871937.38981549,20,9,61,41.80412691957606,-87.65812175310826,"(41.80412691957606, -87.65812175310826)"
Vacant/Abandoned Building,17-00431875,01/24/2017,Front,,Boarded,,Vacant,false,false,5618,S,OAKLEY,AVE,60636,1162074.55770375,1867382.00992657,15,8,63,41.79175921666047,-87.68123953073005,"(41.79175921666047, -87.68123953073005)"
Vacant/Abandoned Building,17-00432305,01/24/2017,Rear,,Open,BACK DOOR,Occupied,false,true,5230,S,SANGAMON,ST,60609,1170865.41007381,1870139.61612206,20,9,61,41.79913889460125,-87.6489245850259,"(41.79913889460125, -87.6489245850259)"
Vacant/Abandoned Building,17-00431881,01/24/2017,Front,,Boarded,,Vacant,false,false,6415,S,JUSTINE,ST,60636,1167107.9877969,1862186.75797842,16,7,67,41.777396554406145,-87.66293136031116,"(41.777396554406145, -87.66293136031116)"
Vacant/Abandoned Building,17-00432859,01/24/2017,Front,,Open,FRONT DOOR,Vacant,false,true,5528,S,CARPENTER,ST,60621,1170258.45988372,1868058.42242625,16,7,68,41.793441107464155,-87.6512109739736,"(41.793441107464155, -87.6512109739736)"
Vacant/Abandoned Building,17-00447199,01/24/2017,Front,,Open,FRONT AND REAR WINDOWS AND THE FRONT ENTRANCE DOOR,Vacant,false,false,1244,E,46TH,ST,60653,1185299.83699194,1874605.1798285,4,2,39,41.81106516209156,-87.59585013667096,"(41.81106516209156, -87.59585013667096)"
Vacant/Abandoned Building,17-00429400,01/24/2017,Rear,,Open,BACK DOOR,Vacant,false,true,5305,S,EMERALD,AVE,60609,1172203.0647204,1869689.32751986,20,9,61,41.79787392399871,-87.64403234286758,"(41.79787392399871, -87.64403234286758)"
Vacant/Abandoned Building,17-00432201,01/24/2017,Front,,Open,,Vacant,false,false,2421,N,MARMORA,AVE,60639,1136655.20419027,1915485.5614255,30,25,19,41.9242536245464,-87.77329872694742,"(41.9242536245464, -87.77329872694742)"
Vacant/Abandoned Building,17-00438170,01/24/2017,Front,,Open,VARIOUS AGAIN,Vacant,false,false,317,W,107TH,ST,60628,1176012.85840823,1833972.28691117,34,5,49,41.699777326947704,-87.63113020700462,"(41.699777326947704, -87.63113020700462)"
Vacant/Abandoned Building,17-00429787,01/24/2017,Front,,Boarded,ISSUE IS THE DEBRIS,Vacant,false,false,8451,S,MUSKEGON,AVE,60617,1196624.15361683,1849482.6995902,10,4,46,41.7418533471776,-87.55514815344526,"(41.7418533471776, -87.55514815344526)"
Vacant/Abandoned Building,17-00431709,01/24/2017,Front,,Boarded,,Vacant,false,false,13251,S,FORRESTVILLE,AVE,60827,1182327.49890007,1817507.22482477,9,5,54,41.65445123459856,-87.6085159644849,"(41.65445123459856, -87.6085159644849)"
Vacant/Abandoned Building,17-00457131,01/25/2017,Front,,Open,FRONT DOOR,Occupied,false,true,11132,S,EGGLESTON,AVE,60628,1175274.29016909,1831084.76557575,34,22,49,41.691870030196824,-87.63392037863102,"(41.691870030196824, -87.63392037863102)"
Vacant/Abandoned Building,17-00458465,01/25/2017,Front,,Open,ALL,Vacant,false,true,7128,S,LANGLEY,AVE,60619,1182011.4757906,1857903.39432554,6,3,69,41.76531076868635,-87.60842794899669,"(41.76531076868635, -87.60842794899669)"
Vacant/Abandoned Building,17-00459807,01/25/2017,Front,,Open,FRONT WINDOWS ON 2ND FLOOR,Vacant,false,false,7830,S,ST LAWRENCE,AVE,60619,1181590.72573142,1853220.83060754,6,6,69,41.75247104311092,-87.61011440142639,"(41.75247104311092, -87.61011440142639)"
Vacant/Abandoned Building,17-00452849,01/25/2017,Front,,Open,REAR OPEN,Vacant,false,false,11115,S,EGGLESTON,AVE,60628,1175270.29016909,1831198.46557575,34,22,49,41.692182129302154,-87.6339316432056,"(41.692182129302154, -87.6339316432056)"
Vacant/Abandoned Building,17-00454911,01/25/2017,Front,,Boarded,,Vacant,false,true,4045,W,WILCOX,ST,60624,1149447.55756937,1899028.8821832,28,11,26,41.878855946632555,-87.72672143243187,"(41.878855946632555, -87.72672143243187)"
Vacant/Abandoned Building,17-00457825,01/25/2017,Rear,,Open,,Vacant,false,false,9718,S,JEFFERY,AVE,60617,1191209.89220855,1840925.03012119,7,4,51,41.718502914911475,-87.57526163985102,"(41.718502914911475, -87.57526163985102)"
Vacant/Abandoned Building,17-00456690,01/25/2017,,,,,,,,8731,S,WABASH,AVE,60619,1178236.82038827,1847119.60017397,9,6,44,41.73580524554704,-87.6225896241143,"(41.73580524554704, -87.6225896241143)"
Vacant/Abandoned Building,17-00457395,01/25/2017,Front,,Open,FRONT DOOR,Vacant,false,true,11437,S,CALUMET,AVE,60628,1180623.93406892,1829053.21788919,9,5,49,41.686174310402436,-87.61439682572265,"(41.686174310402436, -87.61439682572265)"
Vacant/Abandoned Building,17-00450503,01/25/2017,Front,,Open,REAR SIDE DOOR,Vacant,false,true,9438,S,LANGLEY,AVE,60619,1182565.1682054,1842468.25722112,9,6,49,41.722942234263776,-87.60687612772276,"(41.722942234263776, -87.60687612772276)"
Vacant/Abandoned Building,17-00453497,01/25/2017,,,,,,,,1139,E,93RD,ST,60619,1185540.50309634,1843546.84137161,8,4,47,41.72583257441803,-87.59594406623198,"(41.72583257441803, -87.59594406623198)"
Vacant/Abandoned Building,17-00458001,01/25/2017,Front,,Open,BACK AND SIDE,Vacant,false,false,1304,E,73RD,ST,60619,1186183.54738136,1856862.01938056,8,3,43,41.76235563713811,-87.59316905619073,"(41.76235563713811, -87.59316905619073)"
Vacant/Abandoned Building,17-00449801,01/25/2017,Front,,Boarded,INFESTED WITH RACCOONS,Vacant,false,false,1249,W,72ND,PL,60636,1169138.79257063,1856702.59007017,6,7,67,41.76230361934889,-87.65564484910735,"(41.76230361934889, -87.65564484910735)"
Vacant/Abandoned Building,17-00453037,01/25/2017,Front,,Open,,Vacant,false,false,3529,W,LE MOYNE,ST,60651,1152558.42610651,1909742.21470123,26,14,23,41.90819349144205,-87.71501535456424,"(41.90819349144205, -87.71501535456424)"
Vacant/Abandoned Building,17-00464141,01/25/2017,Front,,Open,FRONT & REAR,Vacant,false,false,4824,W,MONROE,ST,60644,1144255.57029006,1899225.31003182,28,15,25,41.87949408623208,-87.74578069222743,"(41.87949408623208, -87.74578069222743)"
Vacant/Abandoned Building,17-00461748,01/25/2017,Front,,Boarded,N/A,Vacant,false,false,2054,N,PULASKI,RD,60639,1149379.19237381,1913437.97012026,26,25,20,41.918397291772216,-87.72659828844799,"(41.918397291772216, -87.72659828844799)"
Vacant/Abandoned Building,17-00478163,01/26/2017,Front,,Open,,Vacant,false,true,1556,E,93RD,ST,60619,1188190.1418948,1843622.55103113,8,4,48,41.72597763561519,-87.58623600402213,"(41.72597763561519, -87.58623600402213)"
Vacant/Abandoned Building,17-00478880,01/26/2017,Front,,Open,,Vacant,false,false,11130,S,EGGLESTON,AVE,60628,1175273.79016909,1831098.06557575,34,22,49,41.691906538548,-87.63392181382378,"(41.691906538548, -87.63392181382378)"
Vacant/Abandoned Building,17-00477140,01/26/2017,Front,,Boarded,,Vacant,false,false,3036,N,KOSTNER,AVE,60641,1146520.38498501,1919828.72308341,31,25,20,41.93598914106992,-87.73693854896854,"(41.93598914106992, -87.73693854896854)"
Vacant/Abandoned Building,17-00478038,01/26/2017,Front,,Boarded,,Vacant,false,false,2130,E,71ST,ST,60649,1191752.48441019,1858278.58170714,5,3,43,41.76610949041901,-87.572712555912,"(41.76610949041901, -87.572712555912)"
Vacant/Abandoned Building,17-00478044,01/26/2017,Front,,Boarded,,Vacant,false,false,2122,E,71ST,ST,60649,1191666.78441019,1858276.78170714,5,3,43,41.7661066302608,-87.57302672935062,"(41.7661066302608, -87.57302672935062)"
Vacant/Abandoned Building,17-00481569,01/26/2017,Front,,Open,FRONT,Vacant,false,true,512,E,90TH,ST,60619,1181233.11998334,1845417.90018191,9,6,44,41.73106715435863,-87.61166465972433,"(41.73106715435863, -87.61166465972433)"
Vacant/Abandoned Building,17-00477502,01/26/2017,Front,,Open,FRONT DOOR,Vacant,false,false,9221,S,AVALON,AVE,60619,1186149.00519607,1844086.93219063,8,4,47,41.72730031770421,-87.59369811483857,"(41.72730031770421, -87.59369811483857)"
Vacant/Abandoned Building,17-00473559,01/26/2017,Rear,,Open,BACK DOOR AND WINDOWS,Vacant,false,false,8013,S,WOODLAWN,AVE,60619,1185604.5509795,1852105.74380489,8,4,45,41.74931760575322,-87.59544064920394,"(41.74931760575322, -87.59544064920394)"
Vacant/Abandoned Building,17-00474899,01/26/2017,Rear,,Open,,Vacant,false,true,7939,S,ELLIS,AVE,60619,1184269.80307806,1852568.37978129,8,6,44,41.750618433766945,-87.60031719494418,"(41.750618433766945, -87.60031719494418)"
Vacant/Abandoned Building,17-00474801,01/26/2017,,,,,,,,1435,S,KARLOV,AVE,60623,1149283.19226764,1892826.24180307,24,10,29,41.86183836367305,-87.72748569956902,"(41.86183836367305, -87.72748569956902)"
Vacant/Abandoned Building,17-00474865,01/26/2017,Front,,Boarded,,Vacant,false,false,6000,S,INDIANA,AVE,60637,1178625.90591778,1865274.50512274,20,3,40,41.78561548426102,-87.6206130956763,"(41.78561548426102, -87.6206130956763)"
Vacant/Abandoned Building,17-00475575,01/26/2017,Front,,Open,FRONT DOOR,Vacant,false,true,7950,S,LAFLIN,ST,60620,1167718.105225,1851970.701625,21,6,71,41.74934926952967,-87.66098740560095,"(41.74934926952967, -87.66098740560095)"
Vacant/Abandoned Building,17-00480803,01/26/2017,Rear,,Open,BACK,Vacant,false,true,6340,S,KENWOOD,AVE,60637,1186161.55963315,1863227.30151105,20,3,42,41.77982305456887,-87.59304883630269,"(41.77982305456887, -87.59304883630269)"
Vacant/Abandoned Building,17-00482044,01/26/2017,Front,,Open,FRONT DOOR,Vacant,false,true,6407,S,WINCHESTER,AVE,60636,1164456.87713032,1862171.35261748,15,7,67,41.777410583523206,-87.67265078489235,"(41.777410583523206, -87.67265078489235)"
Vacant/Abandoned Building,17-00478377,01/26/2017,Front,,Open,FRONT,Vacant,false,false,5560,S,PRINCETON,AVE,60621,1175235.12878755,1868011.08056735,3,7,68,41.7932013878626,-87.63296345594398,"(41.7932013878626, -87.63296345594398)"
Vacant/Abandoned Building,17-00478427,01/26/2017,Front,,Boarded,FRONT,Vacant,false,false,5514,S,PRINCETON,AVE,60621,1175227.5217111,1868279.55389395,3,7,68,41.79393827608362,-87.63298333009338,"(41.79393827608362, -87.63298333009338)"
Vacant/Abandoned Building,17-00472615,01/26/2017,Front,,Open,,Vacant,false,false,1414,W,72ND,PL,60636,1168108.36579556,1856673.47862725,17,7,67,41.76224594835615,-87.65942234266747,"(41.76224594835615, -87.65942234266747)"
Vacant/Abandoned Building,17-00475653,01/26/2017,,,,,,,,3343,W,GRAND,AVE,60651,1153853.41997284,1906685.26752108,27,11,23,41.8997792333067,-87.71033973522641,"(41.8997792333067, -87.71033973522641)"
Vacant/Abandoned Building,17-00475654,01/26/2017,,,,,,,,3333,W,GRAND,AVE,60651,1153917.11997284,1906651.86752108,27,11,23,41.89968631098477,-87.71010665457763,"(41.89968631098477, -87.71010665457763)"
Vacant/Abandoned Building,17-00494368,01/27/2017,Front,,Open,BACK ENTRANCE,Vacant,false,true,8533,S,SAGINAW,AVE,60617,1195310.57656607,1848905.76637928,7,4,46,41.74030269058829,-87.5599799586523,"(41.74030269058829, -87.5599799586523)"
Vacant/Abandoned Building,17-00499890,01/27/2017,,,,,,,,1518,E,72ND,ST,60619,1187634.51959284,1857554.39023231,7,3,43,41.76422118118383,-87.58782912314453,"(41.76422118118383, -87.58782912314453)"
